Article ID,Article URL,Title,Journal,Authors,Abstract,Year,Volume,Pages,Country,Biome,Habitat type,Number of different stability metrics calculated,Type of stability metric,Stability metric,Organizational level,Temporal or spatial stability,Spatial scale,Number of replicates,Size of sampling unit,Temporal scale,Temporal resolution,Main result,"Type of study (empirical, theoretical, experimental, simulation)",Diversity stability relationship,Observations,Multi-interaction,Perturbation type,Perturbation type observations,Press_pulse
91939628,https://sysrev.com/p/121752/article/91939628,Nested species interactions promote feasibility over stability during the assembly of a pollinator community,ECOLOGY AND EVOLUTION,"Saavedra, S; Rohr, RP; Olesen, JM; Bascompte, J","The foundational concepts behind the persistence of ecological communities have been based on two ecological properties: dynamical stability and feasibility. The former is typically regarded as the capacity of a community to return to an original equilibrium state after a perturbation in species abundances and is usually linked to the strength of interspecific interactions. The latter is the capacity to sustain positive abundances on all its constituent species and is linked to both interspecific interactions and species demographic characteristics. Over the last 40years, theoretical research in ecology has emphasized the search for conditions leading to the dynamical stability of ecological communities, while the conditions leading to feasibility have been overlooked. However, thus far, we have no evidence of whether species interactions are more conditioned by the community's need to be stable or feasible. Here, we introduce novel quantitative methods and use empirical data to investigate the consequences of species interactions on the dynamical stability and feasibility of mutualistic communities. First, we demonstrate that the more nested the species interactions in a community are, the lower the mutualistic strength that the community can tolerate without losing dynamical stability. Second, we show that high feasibility in a community can be reached either with high mutualistic strength or with highly nested species interactions. Third, we find that during the assembly process of a seasonal pollinator community located at The Zackenberg Research Station (northeastern Greenland), a high feasibility is reached through the nested species interactions established between newcomer and resident species. Our findings imply that nested mutualistic communities promote feasibility over stability, which may suggest that the former can be key for community persistence.",2016,6,997-1007,Greenland,Arctic ,heathland,,Dynamical stability is typically regarded as the capacity of a community to return to an original equilibrium state after a perturbation in species abundances and is usu- ally linked to the strength of interspecific interactions and feasibility is the capacity to sustain positive abundances on all its constituent species and is linked to both interspecific interactions and species demographic characteristic,Persistence,Community,Temporal,Simulation,1,,Intra-annual,Weekly,"First, we demonstrate that the more nested the species interactions in a
community are, the lower the mutualistic strength that the community can tolerate
without losing dynamical stability. Second, we show that high feasibility
in a community can be reached either with high mutualistic strength or with
highly nested species interactions. Third, we find that during the assembly process
of a seasonal pollinator community located at The Zackenberg Research
Station (northeastern Greenland), a high feasibility is reached through the
nested species interactions established between newcomer and resident species.
Our findings imply that nested mutualistic communities promote feasibility
over stability, which may suggest that the former can be key for community
persistence.",Simulation,,,,Assembly,,
91939628,https://sysrev.com/p/121752/article/91939628,Nested species interactions promote feasibility over stability during the assembly of a pollinator community,ECOLOGY AND EVOLUTION,"Saavedra, S; Rohr, RP; Olesen, JM; Bascompte, J","The foundational concepts behind the persistence of ecological communities have been based on two ecological properties: dynamical stability and feasibility. The former is typically regarded as the capacity of a community to return to an original equilibrium state after a perturbation in species abundances and is usually linked to the strength of interspecific interactions. The latter is the capacity to sustain positive abundances on all its constituent species and is linked to both interspecific interactions and species demographic characteristics. Over the last 40years, theoretical research in ecology has emphasized the search for conditions leading to the dynamical stability of ecological communities, while the conditions leading to feasibility have been overlooked. However, thus far, we have no evidence of whether species interactions are more conditioned by the community's need to be stable or feasible. Here, we introduce novel quantitative methods and use empirical data to investigate the consequences of species interactions on the dynamical stability and feasibility of mutualistic communities. First, we demonstrate that the more nested the species interactions in a community are, the lower the mutualistic strength that the community can tolerate without losing dynamical stability. Second, we show that high feasibility in a community can be reached either with high mutualistic strength or with highly nested species interactions. Third, we find that during the assembly process of a seasonal pollinator community located at The Zackenberg Research Station (northeastern Greenland), a high feasibility is reached through the nested species interactions established between newcomer and resident species. Our findings imply that nested mutualistic communities promote feasibility over stability, which may suggest that the former can be key for community persistence.",2016,6,997-1007,Greenland,Arctic ,heathland,2,Dynamical stability is typically regarded as the capacity of a community to return to an original equilibrium state after a perturbation in species abundances and is usu- ally linked to the strength of interspecific interactions and feasibility is the capacity to sustain positive abundances on all its constituent species and is linked to both interspecific interactions and species demographic characteristic,Resistance,Community,Temporal,,1,,Intra-annual,Weekly,"First, we demonstrate that the more nested the species interactions in a
community are, the lower the mutualistic strength that the community can tolerate
without losing dynamical stability. Second, we show that high feasibility
in a community can be reached either with high mutualistic strength or with
highly nested species interactions. Third, we find that during the assembly process
of a seasonal pollinator community located at The Zackenberg Research
Station (northeastern Greenland), a high feasibility is reached through the
nested species interactions established between newcomer and resident species.
Our findings imply that nested mutualistic communities promote feasibility
over stability, which may suggest that the former can be key for community
persistence.",Simulation,,,,,,
91939594,https://sysrev.com/p/121752/article/91939594,How plants connect pollination and herbivory networks and their contribution to community stability,ECOLOGY,"Sauve, AMC; Thebault, E; Pocock, MJO; Fontaine, C","Pollination and herbivory networks have mainly been studied separately, highlighting their distinct structural characteristics and the related processes and dynamics. However, most plants interact with both pollinators and herbivores, and there is evidence that both types of interaction affect each other. Here we investigated the way plants connect these mutualistic and antagonistic networks together, and the consequences for community stability. Using an empirical data set, we show that the way plants connect pollination and herbivory networks is not random and promotes community stability. Analyses of the structure of binary and quantitative networks show different results: the plants' generalism with regard to pollinators is positively correlated to their generalism with regard to herbivores when considering binary interactions, but not when considering quantitative interactions. We also show that plants that share the same pollinators do not share the same herbivores. However, the way plants connect pollination and herbivory networks promotes stability for both binary and quantitative networks. Our results highlight the relevance of considering the diversity of interaction types in ecological communities, and stress the need to better quantify the costs and benefits of interactions, as well as to develop new metrics characterizing the way different interaction types are combined within ecological networks.",2016,97,908-917,UK,Temperate,Norwood Farm,1,"Structural stability (stability of network). Following Neutel et al., we evaluated stability as
the minimum intraspecific competition (i.e., minimum
self-damping)
necessary to community stability",Persistence,Network,Temporal and spatial,Landscape,1,,,,The way plants connect pollination and herbivory networks is more stable than expected by chance,Empirical,,,Yes: pollination and herbivory,Underlying variability,,
91939356,https://sysrev.com/p/121752/article/91939356,Wild insect diversity increases inter-annual stability in global crop pollinator communities,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,"Senapathi, D; Frund, J; Albrecht, M; Garratt, MPD; Kleijn, D; Pickles, BJ; Potts, SG; An, JD; Andersson, GKS; Bansch, S; Basu, P; Benjamin, F; Bezerra, ADM; Bhattacharya, R; Biesmeijer, JC; Blaauw, B; Blitzer, EJ; Brittain, CA; Carvalheiro, LG; Cariveau, DP; Chakraborty, P; Chatterjee, A; Chatterjee, S; Cusser, S; Danforth, BN; Degani, E; Freitas, BM; Garibaldi, LA; Geslin, B; de Groot, GA; Harrison, T; Howlett, B; Isaacs, R; Jha, S; Klatt, BK; Krewenka, K; Leigh, S; Lindstrom, SAM; Mandelik, Y; McKerchar, M; Park, M; Pisanty, G; Rader, R; Reemer, M; Rundlof, M; Smith, B; Smith, HG; Silva, PN; Steffan-Dewenter, I; Tscharntke, T; Webber, S; Westbury, DB; Westphal, C; Wickens, JB; Wickens, VJ; Winfree, R; Zhang, H; Klein, AM","While an increasing number of studies indicate that the range, diversity and abundance of many wild pollinators has declined, the global area of pollinator-dependent crops has significantly increased over the last few decades. Crop pollination studies to date have mainly focused on either identifying different guilds pollinating various crops, or on factors driving spatial changes and turnover observed in these communities. The mechanisms driving temporal stability for ecosystem functioning and services, however, remain poorly understood. Our study quantifies temporal variability observed in crop pollinators in 21 different crops across multiple years at a global scale. Using data from 43 studies from six continents, we show that (i) higher pollinator diversity confers greater inter-annual stability in pollinator communities, (ii) temporal variation observed in pollinator abundance is primarily driven by the three-most dominant species, and (iii) crops in tropical regions demonstrate higher inter-annual variability in pollinator species richness than crops in temperate regions. We highlight the importance of recognizing wild pollinator diversity in agricultural landscapes to stabilize pollinator persistence across years to protect both biodiversity and crop pollination services. Short-term agricultural management practices aimed at dominant species for stabilizing pollination services need to be considered alongside longer term conservation goals focussed on maintaining and facilitating biodiversity to confer ecological stability.",2021,288,20210212,Global,Temperate and tropica,Agricultural landscapes (21 crop species across the world),2,"To characterize between year variation in crop pollinators, (i) a
coefficient of variation (CV) of total pollinator abundance and (ii) a
CVof pollinator species richnesswas calculated for each site across
all years of the study. Other calculated indices included (a) CV of honeybee abundance,
(b) CV of the proportion of honeybees, (c) CV of the
most dominant pollinator species across all years",Temporal invariability,Pollinator species and guild,Temporal,Site,375,,Inter-annual,,"higher pollinator diversity confers greater inter-annual
stability in pollinator communities, (ii) temporal variation
observed in pollinator abundance is primarily driven
by the three-most dominant species, and (iii) crops in tropical
regions demonstrate higher inter-annual variability
in pollinator species richness than crops in temperate
regions",Empirical,Positive linear,,,Underlying variability,,
91940296,https://sysrev.com/p/121752/article/91940296,Estimating the risk of species interaction loss in mutualistic communities,PLOS BIOLOGY,"Simmons, BI; Wauchope, HS; Amano, T; Dicks, LV; Sutherland, WJ; Dakos, V","Interactions between species generate the functions on which ecosystems and humans depend. However, we lack an understanding of the risk that interaction loss poses to ecological communities. Here, we quantify the risk of interaction loss for 4,330 species interactions from 41 empirical pollination and seed dispersal networks across 6 continents. We estimate risk as a function of interaction vulnerability to extinction (likelihood of loss) and contribution to network feasibility, a measure of how much an interaction helps a community tolerate environmental perturbations. Remarkably, we find that more vulnerable interactions have higher contributions to network feasibility. Furthermore, interactions tend to have more similar vulnerability and contribution to feasibility across networks than expected by chance, suggesting that vulnerability and feasibility contribution may be intrinsic properties of interactions, rather than only a function of ecological context. These results may provide a starting point for prioritising interactions for conservation in species interaction networks in the future.",2020,18,e3000843,Global,Multiple,Multiple,1, We estimate risk as a function of interaction vulnerability to extinction (likelihood of loss) ,Persistence,Interactions,Temporal and spatial,Simulation,29,,,," Remarkably, we find that more vulnerable interactions have higher contributions to network feasibility. Furthermore, interactions tend to have more similar vulnerability and contribution to feasibility across networks than expected by chance, suggesting that vulnerability and feasibility contribution may be intrinsic properties of interactions, rather than only a function of ecological context. These results may provide a starting point for prioritising interactions for conservation in species interaction networks in the future.",Simulation,,,,Underlying variability,,
91938886,https://sysrev.com/p/121752/article/91938886,Structural stability as a consistent predictor of phenological events,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,"Song, CL; Saavedra, S","The timing of the first and last seasonal appearance of a species in a community typically follows a pattern that is governed by temporal factors. While it has been shown that changes in the environment are linked to phenological changes, the direction of this link appears elusive and context-dependent. Thus, finding consistent predictors of phenological events is of central importance for a better assessment of expected changes in the temporal dynamics of ecological communities. Here we introduce a measure of structural stability derived from species interaction networks as an estimator of the expected range of environmental conditions compatible with the existence of a community. We test this measure as a predictor of changes in species richness recorded on a daily basis in a high-arctic plant-pollinator community during two spring seasons. We find that our measure of structural stability is the only consistent predictor of changes in species richness among different ecological and environmental variables. Our findings suggest that measures based on the notion of structural stability can synthesize the expected variation of environmental conditions tolerated by a community, and explain more consistently the phenological changes observed in ecological communities.",2018,285,20180767,Greenland,Arctic,Grassland,1,Feasibility,Persistence,Community,,Simulation,1,,Intra-annual,Daily,"Here we introduce a measure of structural stability
derived from species interaction networks as an estimator of the expected
range of environmental conditions compatible with the existence of a community.
We test this measure as a predictor of changes in species richness recorded
on a daily basis in a high-arctic plant–pollinator community during two
spring seasons.We find that our measure of structural stability is the only consistent
predictor of changes in species richness among different ecological and
environmental variables. Our findings suggest that measures based on the
notion of structural stability can synthesize the expected variation of environmental
conditions tolerated by a community, and explain more consistently
the phenological changes observed in ecological communities.",Simulation,,,,Underlying variability,,
91939689,https://sysrev.com/p/121752/article/91939689,Forest proximity and lowland mosaic increase robustness of tropical pollination networks in mixed fruit orchards,LANDSCAPE AND URBAN PLANNING,"Sritongchuay, T; Hughes, AC; Memmott, J; Bumrungsri, S","More than 30% of global crop plants rely on pollinators to set fruit or seed. While several studies have documented the negative effects of habitat degradation and distance from natural habitats on pollinator diversity in tropical areas, such studies have focused on single crops in particular areas without examining entire plant-pollinator communities. Here, we compared the plant-pollinator network structure between mixed fruit orchards that were near to (< 1 km) and far from (> 7 km) tropical forests and further investigated the effect of landscape composition in surrounding areas on plant-pollinator network structure. Our ten pairs of orchards were in Thailand and grew a range of tropical fruits pollinated by Insects, birds and bats. The average number of visitor-flower interactions was higher at sites near the forest. Similarly, network robustness (the resistance of the network to losing species as a result of primary species removal) and interaction evenness (evenness of interactions among species) were higher at the sites closer to the forest. Robustness was strongly positively influenced by the proportion of lowland mosaic within a 1 km radius, while interaction evenness was positively affected by the proportion of urban area and montane mosaic within a 4 km radius of each site. Conservation of (semi-) natural habitats is therefore important for maintaining the diversity of wild pollinators and agricultural production.",2019,192,103646,Thailand,Tropical,Agricultural landscapes,1,Robustness to simulated species loss,Resistance,Species,Temporal and spatial,Site,20,"50×150m plot in which we
set up 5 parallel 150-m transects at 10m intervals",Before after species removal,Biweekly ,"Similarly, network robustness (the resistance of the
network to losing species as a result of primary species removal) and interaction evenness (evenness of interactions
among species) were higher at the sites closer to the forest. Robustness was strongly positively influenced
by the proportion of lowland mosaic within a 1 km radius, while interaction evenness was positively affected by
the proportion of urban area and montane mosaic within a 4 km radius of each site.",Simulation,,,,Species removal,,
91939639,https://sysrev.com/p/121752/article/91939639,Turnover in floral composition explains species diversity and temporal stability in the nectar supply of urban residential gardens,JOURNAL OF APPLIED ECOLOGY,"Tew, NE; Baldock, KCR; Vaughan, IP; Bird, S; Memmott, J","Residential gardens are a valuable habitat for insect pollinators worldwide, but differences in individual gardening practices substantially affect their floral composition. It is important to understand how the floral resource supply of gardens varies in both space and time so we can develop evidence-based management recommendations to support pollinator conservation in towns and cities. We surveyed 59 residential gardens in the city of Bristol, UK, at monthly intervals from March to October. For each of 472 garden surveys, we combined floral abundances with nectar sugar data to quantify the nectar production of each garden, investigating the magnitude, temporal stability, and diversity and composition of garden nectar supplies. We found that individual gardens differ markedly in the quantity of nectar sugar they supply (from 2 to 1,662 g), and nectar production is higher in more affluent neighbourhoods, but not in larger gardens. Nectar supply peaks in July (mid-summer), when more plant taxa are in flower, but temporal patterns vary among individual gardens. At larger spatial scales, temporal variability averages out through the portfolio effect, meaning insect pollinators foraging across many gardens in urban landscapes have access to a relatively stable and continuous supply of nectar through the year. Turnover in species composition among gardens leads to an extremely high overall plant richness, with 636 taxa recorded flowering. The nectar supply is dominated by non-natives, which provide 91% of all nectar sugar, while shrubs are the main plant life form contributing to nectar production (58%). Two-thirds of nectar sugar is only available to relatively specialised pollinators, leaving just one-third that is accessible to all. Synthesis and applications. By measuring nectar supply in residential gardens, our study demonstrates that pollinator-friendly management, affecting garden quality, is more important than the size of a garden, giving every gardener an opportunity to contribute to pollinator conservation in urban areas. For gardeners interested in increasing the value of their land to foraging pollinators, we recommend planting nectar-rich shrubs with complementary flowering periods and prioritising flowers with an open structure in late summer and autumn.",2021,59,801-811,UK,Temperate,Residential gardens,1,"coefficient of variation (standard deviation/mean) in monthly nectar
sugar production",Temporal invariability,Nectar production,Temporal,Site,59,Variable,Intra-annual,Monthly,"At larger spatial scales, temporal variability averages out
through the portfolio effect, meaning insect pollinators foraging across many
gardens in urban landscapes have access to a relatively stable and continuous
supply of nectar through the year",Empirical,,,,Underlying variation,,
91939709,https://sysrev.com/p/121752/article/91939709,Stability of Ecological Communities and the Architecture of Mutualistic and Trophic Networks,SCIENCE,"Thebault, E; Fontaine, C","Research on the relationship between the architecture of ecological networks and community stability has mainly focused on one type of interaction at a time, making difficult any comparison between different network types. We used a theoretical approach to show that the network architecture favoring stability fundamentally differs between trophic and mutualistic networks. A highly connected and nested architecture promotes community stability in mutualistic networks, whereas the stability of trophic networks is enhanced in compartmented and weakly connected architectures. These theoretical predictions are supported by a meta-analysis on the architecture of a large series of real pollination (mutualistic) and herbivory (trophic) networks. We conclude that strong variations in the stability of architectural patterns constrain ecological networks toward different architectures, depending on the type of interaction.",2010,329,853-856,Global,,,2,"persistence (the proportion of persisting
species once equilibrium is reached) and
resilience (the speed at which the community returns
to the equilibrium after a perturbation).",Persistence,Community,Temporal and spatial,Simulation,7.2 × 10^3 mutualistic and trophic networks,,,,"A highly connected and nested
architecture promotes community stability in mutualistic networks, whereas the stability of trophic
networks is enhanced in compartmented and weakly connected architectures. These theoretical
predictions are supported by a meta-analysis on the architecture of a large series of real pollination
(mutualistic) and herbivory (trophic) networks.",Simulation,,,,Underlying variation,,
91939709,https://sysrev.com/p/121752/article/91939709,Stability of Ecological Communities and the Architecture of Mutualistic and Trophic Networks,SCIENCE,"Thebault, E; Fontaine, C","Research on the relationship between the architecture of ecological networks and community stability has mainly focused on one type of interaction at a time, making difficult any comparison between different network types. We used a theoretical approach to show that the network architecture favoring stability fundamentally differs between trophic and mutualistic networks. A highly connected and nested architecture promotes community stability in mutualistic networks, whereas the stability of trophic networks is enhanced in compartmented and weakly connected architectures. These theoretical predictions are supported by a meta-analysis on the architecture of a large series of real pollination (mutualistic) and herbivory (trophic) networks. We conclude that strong variations in the stability of architectural patterns constrain ecological networks toward different architectures, depending on the type of interaction.",2010,329,853-856,Global,,,,"persistence (the proportion of persisting
species once equilibrium is reached) and
resilience (the speed at which the community returns
to the equilibrium after a perturbation).",Resilience,Community,Temporal and spatial,,7.2 × 10^3 mutualistic and trophic networks,,,,"A highly connected and nested
architecture promotes community stability in mutualistic networks, whereas the stability of trophic
networks is enhanced in compartmented and weakly connected architectures. These theoretical
predictions are supported by a meta-analysis on the architecture of a large series of real pollination
(mutualistic) and herbivory (trophic) networks.",Simulation,,,,,,
91939727,https://sysrev.com/p/121752/article/91939727,Plant-pollinator interactions along an urbanization gradient from cities and villages to farmland landscapes,ECOSPHERE,"Udy, KL; Reininghaus, H; Scherber, C; Tscharntke, T","Urbanization affects pollinator diversity and plant-pollinator networks by changing resource availability locally and in the surrounding landscape. We experimentally established (N = 12) standardized plant communities in farmland, villages, and cities to identify the relative role of local and landscape effects on plant-pollinator communities along this urbanization gradient. We found that the number of flower visits by solitary bees, but not bumblebees, was highest in cities and lowest in farmland, with villages being intermediate, whereas syrphid flies exhibited lowest numbers in cities. Villages supported the richest pollinator communities, as they appeared to benefit from both farmland and city communities. Plant-pollinator network metrics such as robustness, interaction evenness, and interaction diversity decreased with increasing urbanization, although local plant richness increased toward urban areas. In conclusion, pollinator communities were most diverse and stable in farmland and village sites, despite the high plant richness in cities. The different composition of pollinator communities along the urbanization gradient suggests considering all three landscape types for conservation schemes.",2020,11,e03020,Germany,Temperate,Urbanization gradient from cities to farmland,1,Robustness to simulated species loss,Resistance,Species,Temporal and spatial,Site,12,80x80cm,Before after species removal,Before after species removal,"Plant–pollinator network metrics such as robustness, interaction evenness, and interaction diversity
decreased with increasing urbanization, although local plant richness increased toward urban areas.",Empirical,,,,Landscape heterogeneity,,
91939558,https://sysrev.com/p/121752/article/91939558,Niche partitioning due to adaptive foraging reverses effects of nestedness and connectance on pollination network stability,ECOLOGY LETTERS,"Valdovinos, FS; Brosi, BJ; Briggs, HM; de Espanes, PM; Ramos-Jiliberto, R; Martinez, ND","Much research debates whether properties of ecological networks such as nestedness and connectance stabilise biological communities while ignoring key behavioural aspects of organisms within these networks. Here, we computationally assess how adaptive foraging (AF) behaviour interacts with network architecture to determine the stability of plant-pollinator networks. We find that AF reverses negative effects of nestedness and positive effects of connectance on the stability of the networks by partitioning the niches among species within guilds. This behaviour enables generalist pollinators to preferentially forage on the most specialised of their plant partners which increases the pollination services to specialist plants and cedes the resources of generalist plants to specialist pollinators. We corroborate these behavioural preferences with intensive field observations of bee foraging. Our results show that incorporating key organismal behaviours with well-known biological mechanisms such as consumer-resource interactions into the analysis of ecological networks may greatly improve our understanding of complex ecosystems.",2016,19,1277-86,USA,Temperate,Grassland,1,"measured as the fraction of initial species that persisted 3000 time steps
during the simulations hereafter called species persistence",Persistence,Species,Temporal and spatial,Simulation,1200,,Before after simulated species removal,Before after simulated species removal,"We find that AF reverses negative effects of nestedness and positive
effects of connectance on the stability of the networks by partitioning the niches among
46 species within guilds. This behavior enables generalist pollinators to preferentially forage
on the most specialized of their plant partners which increases the pollination services to
48 specialist plants and cedes the resources of generalist plants to specialist pollinators.",Simulation,,,,Underlying variation,,
91939264,https://sysrev.com/p/121752/article/91939264,Structure and dynamics of pollination networks: the role of alien plants,OIKOS,"Valdovinos, FS; Ramos-Jiliberto, R; Flores, JD; Espinoza, C; Lopez, G","Research on ecological communities, and plant-pollinator mutualistic networks in particular, has increasingly benefited from the theory and tools of complexity science. Nevertheless, up to now there have been few attempts to investigate the interplay between the structure of real pollination networks and their dynamics. This study is one of the first contributions to explore this issue. Biological invasions, of major concern for conservation, are also poorly understood from the perspective of complex ecological networks. In this paper we assess the role that established alien species play within a host community by analyzing the temporal changes in structural network properties driven by the removal of non-native plants. Three topological measures have been used to represent the most relevant structural properties for the stability of ecological networks: degree distribution, nestedness, and modularity. Therefore, we investigate for a detailed pollination network, 1) how its dynamics, represented as changes in species abundances, affect the evolution of its structure, 2) how topology relates to dynamics focusing on long-term species persistence; and 3) how both structure and dynamics are affected by the removal of alien plant species. Network dynamics were simulated by means of a stochastic metacommunity model. Our results showed that established alien plants are important for the persistence of the pollination network and for the maintenance of its structure. Removal of alien plants decreased the likelihood of species persistence. On the other hand, both the full network and the subset native network tended to lose their structure through time. Nevertheless, the structure of the full network was better preserved than the structure of the network without alien plants. Temporal topological shifts were evident in terms of degree distribution, nestedness, and modularity. However the effects of removing alien plants were more pronounced for degree distribution and modularity of the network. Therefore, elimination of alien plants affected the evolution of the architecture of the interaction web, which was closely related to the higher species loss found in the network where alien plants were removed.",2009,118,1190-1200,Chile,Temperate,Shrubland,1,Species persistence,Persistence,Species,,Simulation,1,,,,Our results showed that established alien plants are important for the persistence of the pollination network and for the maintenance of its structure. Removal of alien plants decreased the likelihood of species persistence. ,Simulation,,simulated removal of alien plant species from measured community,,Invasive species,,
91939790,https://sysrev.com/p/121752/article/91939790,"Network size, structure and mutualism dependence affect the propensity for plant-pollinator extinction cascades",FUNCTIONAL ECOLOGY,"Vanbergen, AJ; Woodcock, BA; Heard, MS; Chapman, DS","Pollinator network structure arising from the extent and strength of interspecific mutualistic interactions can promote species persistence and community robustness. However, environmental change may re-organise network structure limiting capacity to absorb or resist shocks and increasing species extinctions. We investigated if habitat disturbance and the level of mutualism dependence between species affected the robustness of insect-flower visitation networks Following a recently developed Stochastic Co-extinction Model (SCM), we ran simulations to produce the number of extinction episodes (cascade degree), which we correlated with network structure in undisturbed and disturbed habitat. We also explicitly modelled whether a species' intrinsic dependence on mutualism affected the propensity for extinction cascades in the network. Habitat disturbance generated a gradient in network structure with those from disturbed sites being less connected, but more speciose and so larger. Controlling for network size (z-score standardisation against the null model) revealed that disturbed networks had disproportionately low linkage density, high specialisation, fewer insect visitors per plant species (vulnerability) and lower nestedness (NODF). This network structure gradient driven by disturbance increased and decreased different aspects of robustness to simulated plant extinction. Disturbance decreased the risk that an initial insect extinction would follow a plant species loss. Although, this effect disappeared when network size and connectance were standardised, suggesting the lower connectance of disturbed networks increased robustness to an initial secondary extinction. However, if a secondary extinction occurred then networks from disturbed habitat were more prone to large co-extinction cascades, likely resulting from a greater chance of extinction in these larger, speciose networks. Conversely, when species mutualism dependency was explicit in the SCM simulations the disturbed networks were disproportionately more robust to very large co-extinction cascades, potentially caused by non-random patterns of interaction between species differing in dependence on mutualism. Our results showed disturbance altered the size and the distribution of interspecific interactions in the networks to affect their robustness to co-extinction cascades. Controlling for effects due to network size and the interspecific variation in demographic dependence on mutualism can improve insight into properties conferring the structural robustness of networks to environmental changes.
A is available for this article.",2017,31,1285-1293,UK,Temperate,Burch forests,1,Robustness to simulated species loss,Resistance,Species,Temporal and spatial,Site,9,2 50x2m transects,Before after species removal,20 site visits total from May–August,"4. This network structure gradient driven by disturbance increased and decreased different
aspects of robustness to simulated plant extinction. Disturbance decreased the risk that an
initial insect extinction would follow a plant species loss. Although, this effect disappeared
when network size and connectance were standardised, suggesting the lower connectance of
disturbed networks increased robustness to an initial secondary extinction.
5. However, if a secondary extinction occurred then networks from disturbed habitat were
more prone to large co-extinction cascades, likely resulting from a greater chance of extinction
in these larger, speciose networks. Conversely, when species mutualism dependency was explicit
in the SCM simulations the disturbed networks were disproportionately more robust to
very large co-extinction cascades, potentially caused by non-random patterns of interaction
between species differing in dependence on mutualism.",Simulation,,,,Species removal,,
91939868,https://sysrev.com/p/121752/article/91939868,Including rewiring in the estimation of the robustness of mutualistic networks,METHODS IN ECOLOGY AND EVOLUTION,"Vizentin-Bugoni, J; Debastiani, VJ; Bastazini, VAG; Maruyama, PK; Sperry, JH","Species are entangled within communities by their interactions in such a manner that their local extinction may unchain coextinction cascades and impact community dynamics and stability. Despite increasing attention, simulation models to estimate the robustness of interaction networks largely neglect the important role of interaction rewiring, that is, the ability of species to switch partners. Here we propose a new method to incorporate the potential of species to replace lost partners into a widely used coextinction model to estimate network robustness. In this model, species are allowed to rewire their interactions after initial loss of partners according to probabilities derived from well-known mechanisms that determine mutualistic interactions, for example, trait matching, phenological overlap and abundances. To illustrate the use of this method, we analyzed a well-sampled dataset of mutualistic plant-hummingbird interactions. We found that (a) in general, rewiring increases the estimated robustness, (b) networks are similarly robust to the loss of pollinators or plants, (c) morphological matching and phenological overlap leads to higher robustness, (d) when multiple rewiring mechanisms are combined, however, robustness increases little, and (e) rewiring tends to increase robustness more in scenarios when the loss of generalist species occurs first. Our results suggest that the same mechanisms known to drive plant-hummingbird network structure are relevant in buffering the effects of species loss via rewiring. The method proposed here can be applied to a wide range of interaction networks and is flexible to the inclusion of other variables important in determining interactions for specific systems. It also allows changes on the assumptions regarding the importance of distinct mechanisms, for instance including a hierarchical relationship, which facilitates insights into the relative importance of multiple variables influencing network disassembling. The analytical framework we offer here represents a step towards a more realistic estimation on how species loss may affect the integrity of interaction networks.",2019,11,106-116,Brazil ,Tropical,Neotropical Atlantic Rainforest,1,"We here present a metric (named Rw) which represents the simulated
rate of coextinctions while allowing species that lost partners
the chance to rewire their interactions to surviving partners. This
metric builds upon the metric R (Burgos et al., 2007) implemented
as the robustness function in the R‐package bipartite (Dormann,
Fründ, Blütghen, & Gruber, 2009). R estimates the proportion of
species in a trophic level that remains in a bipartite network after
sequential extirpations of species in the other trophic level. It assumes
that a species goes extinct when all partners to whom it is
connected are lost. It is calculated as the area below the Attack
Tolerance Curve, which represents the curve of the fraction of surviving
species of one trophic level as a function of the eliminated
species from the other trophic level. R ranges from 0 to 1, with values
closer to 1 indicating higher robustness of the system, meaning
that coextinction rates are slower (Burgos et al., 2007). Rw follows
the same calculation, differing in that every time a species loses a
partner, it is assigned a probability of rewiring its interactions to
the persisting potential partners. This probability of rewiring is defined
by a set of rules based on mechanisms known to drive interactions
– and therefore rewiring – in the system under consideration.",Resistance,Species,Temporal and spatial,Landscape,1,"12,000 m of transects",Before after species removal,Monthly over 2 years,"We found that (a) in general, rewiring increases the estimated robustness, (b) networks
are similarly robust to the loss of pollinators or plants, (c) morphological
matching and phenological overlap leads to higher robustness, (d) when multiple
rewiring mechanisms are combined, however, robustness increases little, and (e)
rewiring tends to increase robustness more in scenarios when the loss of generalist
species occurs first.",Simulation,,,,Species removal,,
